case_id,charge_seq,charge,occur_dt,ucr_code,ucr_cat,ucr_group,(No column name),case_status,csstatus,bias,vic_lst
1818203,1,THEFT 3 - DECEPTION,20:00.0,115,PRP,FRAUD,FOLLOW UP,CLEARED BY ARREST,A ,NULL,[]
1818324,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",47:00.0,550,ORS,WARRANT,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818322,1,RECKLESS DRIVING,50:00.0,393,ORS,TRAFFIC CRIME,RECKLESS DRIVIN,CLEARED BY ARREST,A ,NULL,[]
1818323,1,MENTAL HOLD BY POLICE OFFICER,55:00.0,513,ORS,CUSTODY,SUICIDAL SUBJEC,CLEARED BY ARREST,A ,NULL,[]
1818308,1,ASSAULT 4 - SIMPLE ASLT APA,21:00.0,43,PER,ASSAULT,ASSAULT WITH IN,CLEARED BY ARREST,A ,NULL,"[{""age"":""70"",""sex"":""F"",""type"":""I""}]"
1818327,1,NOISE DISTURBANCE-PROH,55:00.0,269,SOC,ALL OTHER,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1818279,1,CONS UNLIC PREM/OPEN CON,28:00.0,224,SOC,LIQUOR LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818318,5,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",01:00.0,550,ORS,WARRANT,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818318,2,POSSESS HEROIN 1 GRAM OR MORE,01:00.0,180,SOC,DRUG LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818318,1,STALKING - MISD,01:00.0,46,PER,ASSAULT,PERSON STOP,CLEARED BY ARREST,A ,NULL,"[{""age"":""27"",""sex"":""F"",""type"":""I""}]"
1818318,3,CRIMINAL TRESPASS 2,01:00.0,261,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818318,4,FALSE INFO TO POLICE OFFICER,01:00.0,269,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818304,1,ASSAULT 2 - APA,55:00.0,41,PER,ASSAULT,FIGHT,CLEARED BY ARREST,A ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1818317,1,DISORDERLY CONDUCT,03:00.0,240,SOC,DISORDERLY CONDUCT,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1818320,1,CRIMINAL TRESPASS 2,03:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818315,4,USING INVALID DL,54:00.0,999,UNA,UNASSIGNED,FIGHT,CLEARED BY ARREST,A ,NULL,[]
1818315,2,INTERFERE W/ POLICE OFFICER - CONDUCT,54:00.0,240,SOC,DISORDERLY CONDUCT,FIGHT,CLEARED BY ARREST,A ,NULL,[]
1818315,3,CRIMINAL TRESPASS 2,54:00.0,261,SOC,ALL OTHER,FIGHT,CLEARED BY ARREST,A ,NULL,[]
1818329,1,SUSPICIOUS CONDITIONS,50:00.0,999,UNA,UNASSIGNED,PERSON STOP,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818328,1,USE STUN GUN/TEAR GAS/MACE 2 - AGG ASLT,06:00.0,41,PER,ASSAULT,ASSAULT WITH IN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""25"",""sex"":""M"",""type"":""I""},{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818325,1,HARASSMENT (1AA) PHYSICAL CONT - SIMP ASLT,42:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""17"",""sex"":""F"",""type"":""I""}]"
1818315,1,MIP LIQUOR,54:00.0,224,SOC,LIQUOR LAW VIOLATION,FIGHT,CLEARED BY ARREST,A ,NULL,[]
1818333,1,CRIMINAL MISCHIEF 3 - VANDALISM,30:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818340,1,THEFT 3 - OTHER,30:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""24"",""sex"":""F"",""type"":""I""}]"
1818341,1,THEFT 2 - OTHER,00:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""21"",""sex"":""F"",""type"":""I""}]"
1818342,1,CRIMINAL MISCHIEF 3 - VANDALISM,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""71"",""sex"":""F"",""type"":""I""}]"
1818336,1,THEFT 1 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""26"",""sex"":""M"",""type"":""I""}]"
1818337,1,THEFT 2 - LOST/MISLAID PROPERTY,00:00.0,69,PRP,LARCENY,FRAUD,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""19"",""sex"":""F"",""type"":""I""}]"
1818338,1,FRAUDULENT USE CREDIT CARD - MISD,00:00.0,114,PRP,FRAUD,FRAUD,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""19"",""sex"":""F"",""type"":""I""}]"
1818330,1,CRIMINAL TRESPASS 2,44:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818344,2,CRIMINAL MISCHIEF 1 - VANDALISM,40:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818316,1,ROBBERY 1 - OTHER,13:00.0,39,PER,ROBBERY,ROBBERY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""29"",""sex"":""F"",""type"":""I""}]"
1818335,1,UUV,48:00.0,71,PRP,MV THEFT,UNAUTHORIZED US,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""F"",""type"":""I""}]"
1818331,1,DUII,54:00.0,210,SOC,DUII,CHECK WELFARE,CLEARED BY ARREST,A ,NULL,[]
1818331,2,RECKLESS DRIVING,54:00.0,393,ORS,TRAFFIC CRIME,CHECK WELFARE,CLEARED BY ARREST,A ,NULL,[]
1818326,1,ASSAULT 2,27:00.0,41,PER,ASSAULT,FIGHT,CLEARED BY ARREST,A ,NULL,"[{""age"":""29"",""sex"":""M"",""type"":""I""},{""age"":""27"",""sex"":""M"",""type"":""I""},{""age"":""29"",""sex"":""M"",""type"":""I""}]"
1817064,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",34:00.0,550,ORS,WARRANT,WARRANT SERVICE,CLEARED BY ARREST,A ,NULL,[]
1818346,1,CRIMINAL MISCHIEF 3 - VANDALISM,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818308,2,CRIMINAL MISCHIEF 2 - RESULT CRIMINAL ACT,21:00.0,141,PRP,VANDALISM,ASSAULT WITH IN,CLEARED BY ARREST,A ,NULL,[]
1818349,1,HIT & RUN - UNATT VEH,40:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818347,1,HARASSMENT - SIMPLE ASLT,45:00.0,43,PER,ASSAULT,HARASSMENT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""57"",""sex"":""M"",""type"":""I""}]"
1818334,1,HIT & RUN - VEH DAMAGE,07:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818348,1,THEFT 3 - OTHER,30:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""64"",""sex"":""M"",""type"":""I""}]"
1818142,1,ACCIDENT VEHICLE NO INJ,04:00.0,999,UNA,UNASSIGNED,MOTOR VEH ACC N,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1818339,1,HIT & RUN - UNATT VEH,30:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818332,1,DECEASED SUBJECT,39:00.0,999,UNA,UNASSIGNED,DECEASED SUBJEC,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""68"",""sex"":""M"",""type"":""I""}]"
1818351,1,FORGERY 2,24:00.0,100,PRP,FORGERY,FRAUD,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818355,1,THEFT 2 - BICYCLE,30:00.0,66,PRP,LARCENY,THEFT,OPEN,O ,NULL,"[{""age"":""21"",""sex"":""M"",""type"":""I""}]"
1818350,1,UUV,20:00.0,71,PRP,MV THEFT,UNAUTHORIZED US,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""35"",""sex"":""F"",""type"":""I""}]"
1818352,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",35:00.0,550,ORS,WARRANT,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1818357,1,POSSESS METH PRIOR FEL CONV,12:00.0,180,SOC,DRUG LAW VIOLATION,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818311,1,DISORDERLY CONDUCT,06:00.0,240,SOC,DISORDERLY CONDUCT,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1818345,1,ASSAULT,20:00.0,43,PER,ASSAULT,ASSAULT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""21"",""sex"":""M"",""type"":""I""}]"
1818321,1,HARASSMENT - SIMPLE ASLT,44:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""34"",""sex"":""F"",""type"":""I""}]"
1818354,1,THEFT 3 - SHOPLIFT,28:00.0,63,PRP,LARCENY,SHOPLIFT 3050 P,CLEARED BY ARREST,A ,NULL,[]
1818358,1,ROBBERY 3 - OTHER,08:00.0,39,PER,ROBBERY,THEFT FROM VEHI,CLEARED BY ARREST,A ,NULL,"[{""age"":""30"",""sex"":""M"",""type"":""I""}]"
1818363,1,RUNAWAY JUVENILE - OWN AGENCY,57:00.0,290,SOC,RUNAWAY,RUNAWAY JUVENIL,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,[]
1818364,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",28:00.0,550,ORS,WARRANT,ATTEMPT TO LOCA,CLEARED BY ARREST,A ,NULL,[]
1818362,1,UNLF POSSESSION OF FIREARM,57:00.0,151,SOC,WEAPON LAW VIOLATION,,CLEARED BY ARREST,A ,NULL,[]
1818362,2,UNLF USE OF WEAPON - SHOOT PROH AREA,57:00.0,154,SOC,WEAPON LAW VIOLATION,,CLEARED BY ARREST,A ,NULL,[]
1818362,4,RECKLESS ENDANGERING - DIS CONDUCT,57:00.0,240,SOC,DISORDERLY CONDUCT,,CLEARED BY ARREST,A ,NULL,[]
1818362,5,CRIMINAL TRESPASS 2,57:00.0,261,SOC,ALL OTHER,,CLEARED BY ARREST,A ,NULL,[]
1818362,3,MIP LIQUOR,57:00.0,221,SOC,LIQUOR LAW VIOLATION,,CLEARED BY ARREST,A ,NULL,[]
1818365,1,THEFT 3 - SHOPLIFT,25:00.0,63,PRP,LARCENY,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818365,2,CRIMINAL TRESPASS 2,25:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818304,2,CRIMINAL MISCHIEF 1 - RESULT CRIMINAL ACT,55:00.0,141,PRP,VANDALISM,FIGHT,CLEARED BY ARREST,A ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1818358,2,UNLF ENTRY MOTOR VEHICLE,08:00.0,75,PRP,MV THEFT,THEFT FROM VEHI,CLEARED BY ARREST,A ,NULL,"[{""age"":""30"",""sex"":""M"",""type"":""I""}]"
1818366,1,VIOL RESTRAINING ORDER,25:00.0,47,PER,ASSAULT,VIOLATION OF RE,CLEARED BY ARREST,A ,NULL,"[{""age"":""43"",""sex"":""F"",""type"":""I""}]"
1818369,1,THEFT OF SERVICES 3,56:00.0,116,PRP,FRAUD,THEFT OF SERVIC,CLEARED BY ARREST,A ,NULL,"[{""age"":""56"",""sex"":""M"",""type"":""I""}]"
1818367,1,THEFT 2 - FROM BUILDING,00:00.0,67,PRP,LARCENY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""M"",""type"":""I""}]"
1818370,2,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",23:00.0,550,ORS,WARRANT,TRAFFIC HAZARD,CLEARED BY ARREST,A ,NULL,[]
1818370,1,DISORDERLY CONDUCT,23:00.0,240,SOC,DISORDERLY CONDUCT,TRAFFIC HAZARD,CLEARED BY ARREST,A ,NULL,[]
1818373,1,THEFT 3 - PURSE SNATCH,00:00.0,62,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""F"",""type"":""I""}]"
1818371,1,CRIMINAL TRESPASS 2,39:00.0,261,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818372,1,CRIMINAL TRESPASS 2,53:00.0,261,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818374,1,IDENTITY THEFT,00:00.0,11F,PRP,FRAUD,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""F"",""type"":""I""}]"
1818353,1,DOG AT LARGE,32:00.0,267,SOC,ALL OTHER,FOUND ANIMAL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1817526,1,THEFT 3 - SHOPLIFT,38:00.0,63,PRP,LARCENY,SHOPLIFT 3050 P,CLEARED BY ARREST,A ,NULL,[]
1817526,2,MIP LIQUOR,38:00.0,221,SOC,LIQUOR LAW VIOLATION,SHOPLIFT 3050 P,CLEARED BY ARREST,A ,NULL,[]
1818379,1,THEFT 2 - OTHER,39:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""23"",""sex"":""F"",""type"":""I""}]"
1818376,2,CRIMINAL MISCHIEF 3,09:00.0,140,PRP,VANDALISM,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818376,1,THEFT 2 - FROM VEHICLE,09:00.0,64,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818377,1,IDENTITY THEFT,30:00.0,11F,PRP,FRAUD,FRAUD,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""41"",""sex"":""M"",""type"":""I""}]"
1818360,1,ACCIDENT VEHICLE INJURY,58:00.0,999,UNA,UNASSIGNED,MOTOR VEH ACC I,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1818380,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",58:00.0,550,ORS,WARRANT,BLOCKED DRIVEWA,CLEARED BY ARREST,A ,NULL,[]
1818385,1,"PROPERTY, FOUND",00:00.0,999,UNA,UNASSIGNED,FOUND PROPERTY,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,"[{""age"":""43"",""sex"":""M"",""type"":""I""}]"
1818383,1,THEFT 1 - FROM BUILDING,00:00.0,67,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818381,2,CRIMINAL MISCHIEF 2,00:00.0,140,PRP,VANDALISM,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818381,1,THEFT 1 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""M"",""type"":""I""}]"
1818378,1,SEX ABUSE 3 - PHYSICAL MOLEST,21:00.0,173,PER,SEX CRIMES,SEX ABUSE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""72"",""sex"":""F"",""type"":""I""}]"
1818390,1,HIT & RUN - UNATT VEH,00:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818382,1,SUSPICIOUS CONDITIONS,26:00.0,999,UNA,UNASSIGNED,SUSPICIOUS COND,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818396,1,THEFT 2 - BICYCLE,08:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""58"",""sex"":""M"",""type"":""I""}]"
1818384,2,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",38:00.0,550,ORS,WARRANT,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818384,1,PROHIBITED CAMPING,38:00.0,269,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818393,1,THEFT 2 - LOST/MISLAID PROPERTY,00:00.0,69,PRP,LARCENY,THEFT,OPEN,O ,NULL,"[{""age"":""49"",""sex"":""F"",""type"":""I""}]"
1818389,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",08:00.0,550,ORS,WARRANT,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818399,1,THEFT 3 - LOST/MISLAID PROP,10:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""26"",""sex"":""M"",""type"":""I""}]"
1818400,1,THEFT 3 - OTHER,00:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1818402,1,IDENTITY THEFT,00:00.0,11F,PRP,FRAUD,COMPUTER CRIME,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""72"",""sex"":""M"",""type"":""I""}]"
1818401,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",06:00.0,550,ORS,WARRANT,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1818386,1,USE OF MARIJUANA IN PUBLIC PLACE,47:00.0,180,SOC,DRUG LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818395,1,THEFT 3 - FROM VEHICLE,50:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""24"",""sex"":""F"",""type"":""I""}]"
1818388,1,"PROPERTY, LOST",34:00.0,999,UNA,UNASSIGNED,THEFT,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1818392,1,BURGLARY 1 - RESIDENCE,00:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1818391,1,FRAUDULENT USE CREDIT CARD - MISD,28:00.0,114,PRP,FRAUD,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""67"",""sex"":""M"",""type"":""I""}]"
1818356,1,INFORMATION - NON-CRIME,33:00.0,999,UNA,UNASSIGNED,SUSPICIOUS COND,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818394,1,THEFT 1 - FROM BUILDING,00:00.0,67,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""23"",""sex"":""M"",""type"":""I""}]"
1818412,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",05:00.0,550,ORS,WARRANT,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818411,1,INFORMATION - NON-CRIME,12:00.0,999,UNA,UNASSIGNED,INFORMATION - P,OPEN,O ,NULL,[]
1818735,1,COURTESY REPORT,00:00.0,999,UNA,UNASSIGNED,,OPEN,O ,NULL,"[{""age"":""76"",""sex"":""F"",""type"":""I""}]"
1818127,1,THEFT 2 - FROM VEHICLE,10:00.0,64,PRP,LARCENY,THEFT,OPEN,O ,NULL,"[{""age"":""30"",""sex"":""M"",""type"":""I""}]"
1818408,1,DOWNTOWN ACTIVITY ZONE - PROHIB ACTS,29:00.0,269,SOC,ALL OTHER,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1818405,1,DECEASED SUBJECT,35:00.0,999,UNA,UNASSIGNED,CARDIAC ARREST,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""81"",""sex"":""F"",""type"":""I""}]"
1818413,1,MISSING PERSON,36:00.0,999,UNA,UNASSIGNED,MISSING PERSON,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,[]
1818387,1,DECEASED SUBJECT,57:00.0,999,UNA,UNASSIGNED,DECEASED SUBJEC,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""60"",""sex"":""M"",""type"":""I""}]"
1818403,1,SEX ABUSE 3 - SEX CRIME OTHER,26:00.0,179,PER,SEX CRIMES,SEX ABUSE,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""15"",""sex"":""F"",""type"":""I""}]"
1818397,2,THEFT 2 - DECEPTION,45:00.0,115,PRP,FRAUD,FORGERY,CLEARED BY ARREST,A ,NULL,[]
1818414,1,THEFT 2 - FROM BUILDING,57:00.0,67,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""41"",""sex"":""F"",""type"":""I""}]"
1818415,1,THEFT 3 - SHOPLIFT,38:00.0,63,PRP,LARCENY,SHOPLIFT 3050 P,CLEARED BY ARREST,A ,NULL,[]
1818417,1,DUII,05:00.0,210,SOC,DUII,ATTEMPT TO LOCA,CLEARED BY ARREST,A ,NULL,[]
1818419,1,CRIMINAL TRESPASS 2,45:00.0,261,SOC,ALL OTHER,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1818420,1,DECEASED SUBJECT,07:00.0,999,UNA,UNASSIGNED,CARDIAC ARREST,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""86"",""sex"":""M"",""type"":""I""}]"
1818344,1,THEFT 1 - FROM VEHICLE,40:00.0,64,PRP,LARCENY,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818421,1,DELIVER METH,03:00.0,180,SOC,DRUG LAW VIOLATION,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1818424,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",03:00.0,550,ORS,WARRANT,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1818422,1,UNLF ENTRY MOTOR VEHICLE,00:00.0,75,PRP,MV THEFT,UNAUTHORIZED US,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""42"",""sex"":""F"",""type"":""I""}]"
1818426,1,DWS MIS,23:00.0,395,ORS,TRAFFIC CRIME,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1818425,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",23:00.0,550,ORS,WARRANT,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1818423,1,ASSAULT 4 - SIMPLE ASLT APA,00:00.0,43,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""23"",""sex"":""F"",""type"":""I""}]"
1818427,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",21:00.0,550,ORS,WARRANT,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818428,1,CRIMINAL MISCHIEF 3,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""30"",""sex"":""M"",""type"":""I""}]"
1818406,1,LITTERING,09:00.0,269,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818410,1,DISORDERLY CONDUCT,37:00.0,240,SOC,DISORDERLY CONDUCT,SUSPICIOUS SUBJ,CLEARED BY ARREST,A ,NULL,[]
1818368,1,MENACING - INTIMIDATE/THRT,00:00.0,45,PER,ASSAULT,FOLLOW UP,CLEARED BY ARREST,A ,NULL,"[{""age"":""15"",""sex"":""F"",""type"":""I""}]"
1818158,1,CONS UNLIC PREM/OPEN CON,41:00.0,224,SOC,LIQUOR LAW VIOLATION,OPEN CONTAINER,CLEARED BY ARREST,A ,NULL,[]
1818404,1,CRIMINAL TRESPASS 2,00:00.0,261,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1818429,1,"PROPERTY, FOUND",24:00.0,999,UNA,UNASSIGNED,FOUND PROPERTY,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1818430,1,CRIMINAL TRESPASS 2,12:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818431,1,THEFT 2 - FROM VEHICLE,50:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""51"",""sex"":""F"",""type"":""I""}]"
1818432,1,CRIMINAL TRESPASS 1,44:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1818448,1,"PROPERTY, LOST",12:00.0,999,UNA,UNASSIGNED,LOST PROPERTY,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,"[{""age"":""29"",""sex"":""M"",""type"":""I""}]"
1818454,1,CRIMINAL MISCHIEF 2 - VANDALISM,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818460,1,THEFT 2 - BICYCLE,15:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""29"",""sex"":""F"",""type"":""I""}]"
1818453,1,DELIVER HEROIN,47:00.0,180,SOC,DRUG LAW VIOLATION,NARCOTICS INVES,CLEARED BY ARREST,A ,NULL,[]
1818459,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",10:00.0,550,ORS,WARRANT,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1818439,1,BURGLARY 2 - BUSINESS,00:00.0,52,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1818464,1,THEFT 2 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""28"",""sex"":""F"",""type"":""I""}]"
1818466,1,CRIMINAL MISCHIEF 1 - VANDALISM,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
